date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:05:33	2372/2372	---M-Z	200	added ('OK')	text/xml	date:Sat,%2030%20Jul%202022%2012:35:32%20GMT	http://www.himalayan.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.himalayan.com%2Fclub-activities%2Fbilliards%2F&format=xml	D:/himalyan/himalyan/www.himalayan.com/wp-json/oembed/1.0/embed668a	(from http://www.himalayan.com/club-activities/billiards/)
18:06:09	394977/394977	---M--	200	added ('OK')	application/pdf	etag:%225321df4-606e1-5a02dcb0d9eba%22	http://www.himalayan.com/wp-content/uploads/2019/08/Badminton%20Regular%20Coaching.pdf	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/Badminton%20Regular%20Coaching.pdf	(from http://www.himalayan.com/club-activities/badminton/)
18:06:26	516915/516915	---M--	200	added ('OK')	application/pdf	etag:%225321cc7-7e333-5a02dcb0d874a%22	http://www.himalayan.com/wp-content/uploads/2019/08/Badminton%20Playing%20Charges.pdf	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/Badminton%20Playing%20Charges.pdf	(from http://www.himalayan.com/club-activities/badminton/)
18:06:39	334473/334473	---M--	200	added ('OK')	image/png	etag:%225321d90-51a89-5a02dcb0d77aa%22	http://www.himalayan.com/wp-content/uploads/2019/08/cuezone_img.png	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/cuezone_img.png	(from http://www.himalayan.com/club-activities/billiards/)
18:06:49	139333/139333	---M--	200	added ('OK')	image/jpeg	etag:%225320aae-22045-5b3e5561376c7%22	http://www.himalayan.com/wp-content/uploads/2019/08/cuezone1.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/cuezone1.jpg	(from http://www.himalayan.com/club-activities/billiards/)
18:06:59	125525/125525	---M--	200	added ('OK')	image/jpeg	etag:%225320ab2-1ea55-5b3e5563e3446%22	http://www.himalayan.com/wp-content/uploads/2019/08/CUEZONE2.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/CUEZONE2.jpg	(from http://www.himalayan.com/club-activities/billiards/)
18:07:11	137044/137044	---M--	200	added ('OK')	image/jpeg	etag:%225320ab7-21754-5b3e5564c3a25%22	http://www.himalayan.com/wp-content/uploads/2019/08/CUEZONE3.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/CUEZONE3.jpg	(from http://www.himalayan.com/club-activities/billiards/)
18:07:12	2277/2277	---MC-	200	added ('OK')	application/json	date:Sat,%2030%20Jul%202022%2012:37:11%20GMT	http://www.himalayan.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.himalayan.com%2Fclub-activities%2Fbody-zone%2F	D:/himalyan/himalyan/www.himalayan.com/wp-json/oembed/1.0/embedf428.json	(from http://www.himalayan.com/club-activities/body-zone/)
18:07:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Jul%202022%2012:37:12%20GMT	http://www.himalayan.com/?p=365	D:/himalyan/himalyan/www.himalayan.com/index18ee.html	(from http://www.himalayan.com/club-activities/body-zone/)
18:07:13	2372/2372	---M-Z	200	added ('OK')	text/xml	date:Sat,%2030%20Jul%202022%2012:37:12%20GMT	http://www.himalayan.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.himalayan.com%2Fclub-activities%2Fbody-zone%2F&format=xml	D:/himalyan/himalyan/www.himalayan.com/wp-json/oembed/1.0/embedc8f9	(from http://www.himalayan.com/club-activities/body-zone/)
18:07:15	134922/134922	---M--	200	added ('OK')	image/jpeg	etag:%225320abb-20f0a-5b3e55683635b%22	http://www.himalayan.com/wp-content/uploads/2019/08/CUEZUNE4.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/CUEZUNE4.jpg	(from http://www.himalayan.com/club-activities/billiards/)
18:07:25	70885/70885	---M--	200	added ('OK')	image/jpeg	etag:%225321b80-114e5-5a02dcb0da2a2%22	http://www.himalayan.com/wp-content/uploads/2019/08/body-zone-banner.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/body-zone-banner.jpg	(from http://www.himalayan.com/club-activities/body-zone/)
18:07:44	179909/179909	---M--	200	added ('OK')	image/jpeg	etag:%225321d45-2bec5-5a02dcb0d73c2%22	http://www.himalayan.com/wp-content/uploads/2019/08/body-zone-1.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/body-zone-1.jpg	(from http://www.himalayan.com/club-activities/body-zone/)
18:07:44	111178/111178	---M--	200	added ('OK')	image/jpeg	etag:%225321c74-1b24a-5a02dcb0d73c2%22	http://www.himalayan.com/wp-content/uploads/2019/08/body-zone-2.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/body-zone-2.jpg	(from http://www.himalayan.com/club-activities/body-zone/)
18:07:58	85273/85273	---M--	200	added ('OK')	image/jpeg	etag:%225321d3c-14d19-5a02dcb0d9ad2%22	http://www.himalayan.com/wp-content/uploads/2019/08/body-zone-3.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/body-zone-3.jpg	(from http://www.himalayan.com/club-activities/body-zone/)
18:07:58	372100/372100	---M--	200	added ('OK')	application/pdf	etag:%225321b72-5ad84-5a02dcb0d6bf2%22	http://www.himalayan.com/wp-content/uploads/2019/08/Billiard%20Playing%20Charges.pdf	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/Billiard%20Playing%20Charges.pdf	(from http://www.himalayan.com/club-activities/billiards/)
18:08:56	447920/447920	---M--	200	added ('OK')	image/png	etag:%225321cdd-6d5b0-5a02dcb0d6bf2%22	http://www.himalayan.com/wp-content/uploads/2019/08/fitness_img1.png	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/fitness_img1.png	(from http://www.himalayan.com/club-activities/body-zone/)
18:09:03	397091/397091	---M--	200	added ('OK')	image/png	etag:%225321cea-60f23-5a02dcb0d7b92%22	http://www.himalayan.com/wp-content/uploads/2019/08/fitness_img2.png	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/fitness_img2.png	(from http://www.himalayan.com/club-activities/body-zone/)
18:09:29	36855/36855	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Jul%202022%2012:39:27%20GMT	http://www.himalayan.com/wp-content/uploads/2019/08/Aerobics%20(Ruju%20Desai).pdf	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/Aerobics%20(Ruju%20Desai).dd.delayed	(from http://www.himalayan.com/club-activities/body-zone/)
18:10:04	367694/367694	---M--	200	added ('OK')	application/pdf	etag:%225321e25-59c4e-5a02dcb0d8362%22	http://www.himalayan.com/wp-content/uploads/2019/08/Acupressure%20(Special%20Package%20Offer).pdf	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/Acupressure%20(Special%20Package%20Offer).pdf	(from http://www.himalayan.com/club-activities/body-zone/)
18:10:05	2277/2277	---MC-	200	added ('OK')	application/json	date:Sat,%2030%20Jul%202022%2012:40:04%20GMT	http://www.himalayan.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.himalayan.com%2Fclub-activities%2Fcard-room%2F	D:/himalyan/himalyan/www.himalayan.com/wp-json/oembed/1.0/embedc8ff.json	(from http://www.himalayan.com/club-activities/card-room/)
18:10:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Jul%202022%2012:40:05%20GMT	http://www.himalayan.com/?p=370	D:/himalyan/himalyan/www.himalayan.com/index12d0.html	(from http://www.himalayan.com/club-activities/card-room/)
18:10:06	2372/2372	---M-Z	200	added ('OK')	text/xml	date:Sat,%2030%20Jul%202022%2012:40:05%20GMT	http://www.himalayan.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.himalayan.com%2Fclub-activities%2Fcard-room%2F&format=xml	D:/himalyan/himalyan/www.himalayan.com/wp-json/oembed/1.0/embed14ce	(from http://www.himalayan.com/club-activities/card-room/)
18:10:09	446470/446470	---M--	200	added ('OK')	application/pdf	etag:%225321d04-6d006-5a02dcb0d9eba%22	http://www.himalayan.com/wp-content/uploads/2019/08/Advance%20Personal%20Fitness%20Training%20(HC).pdf	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/Advance%20Personal%20Fitness%20Training%20(HC).pdf	(from http://www.himalayan.com/club-activities/body-zone/)
18:10:31	1858588/1858588	---M--	200	added ('OK')	image/jpeg	etag:%225321c13-1c5c1c-5a02dcb0dae5a%22	http://www.himalayan.com/wp-content/uploads/2019/08/16-que-zone-1.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/16-que-zone-1.jpg	(from http://www.himalayan.com/club-activities/billiards/)
18:10:34	404779/404779	---M--	200	added ('OK')	application/pdf	etag:%225321bbd-62d2b-5a02dcb0d6fda%22	http://www.himalayan.com/wp-content/uploads/2019/08/Gym%20Aerobics.pdf	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/Gym%20Aerobics.pdf	(from http://www.himalayan.com/club-activities/body-zone/)
18:10:54	2267/2267	---MC-	200	added ('OK')	application/json	date:Sat,%2030%20Jul%202022%2012:40:52%20GMT	http://www.himalayan.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.himalayan.com%2Fclub-activities%2Fcricket%2F	D:/himalyan/himalyan/www.himalayan.com/wp-json/oembed/1.0/embed27d2.json	(from http://www.himalayan.com/club-activities/cricket/)
18:10:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Jul%202022%2012:40:53%20GMT	http://www.himalayan.com/?p=385	D:/himalyan/himalyan/www.himalayan.com/indexf1ac.html	(from http://www.himalayan.com/club-activities/cricket/)
18:10:54	2362/2362	---M-Z	200	added ('OK')	text/xml	date:Sat,%2030%20Jul%202022%2012:40:53%20GMT	http://www.himalayan.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.himalayan.com%2Fclub-activities%2Fcricket%2F&format=xml	D:/himalyan/himalyan/www.himalayan.com/wp-json/oembed/1.0/embedf8ea	(from http://www.himalayan.com/club-activities/cricket/)
18:11:05	209583/209583	---M--	200	added ('OK')	image/jpeg	etag:%225321bf1-332af-5a02dcb0db242%22	http://www.himalayan.com/wp-content/uploads/2019/08/DSC_2919.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/DSC_2919.jpg	(from http://www.himalayan.com/club-activities/card-room/)
18:11:15	256461/256461	---M--	200	added ('OK')	application/pdf	etag:%225321b6d-3e9cd-5a02dcb0d7b92%22	http://www.himalayan.com/wp-content/uploads/2019/08/Card%20Playing%20Charges.pdf	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/Card%20Playing%20Charges.pdf	(from http://www.himalayan.com/club-activities/card-room/)
18:11:33	540586/540586	---M--	200	added ('OK')	image/jpeg	etag:%225321c00-83faa-5a02dcb0d7f7a%22	http://www.himalayan.com/wp-content/uploads/2019/08/IMG_92071-1.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/IMG_92071-1.jpg	(from http://www.himalayan.com/club-activities/card-room/)
18:11:44	244456/244456	---M--	200	added ('OK')	image/jpeg	etag:%225321dc3-3bae8-5a02dcb0d73c2%22	http://www.himalayan.com/wp-content/uploads/2019/08/IMG_53ff40.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/IMG_53ff40.jpg	(from http://www.himalayan.com/club-activities/cricket/)
18:11:56	141026/141026	---M--	200	added ('OK')	image/jpeg	etag:%225320a9c-226e2-5b3e52ea38a60%22	http://www.himalayan.com/wp-content/uploads/2019/08/CRICKET1.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/CRICKET1.jpg	(from http://www.himalayan.com/club-activities/cricket/)
18:11:58	265294/265294	---M--	200	added ('OK')	image/jpeg	etag:%225321d4d-40c4e-5a02dcb0d9eba%22	http://www.himalayan.com/wp-content/uploads/2019/08/IMG_5338.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/IMG_5338.jpg	(from http://www.himalayan.com/club-activities/cricket/)
18:12:00	2277/2277	---MC-	200	added ('OK')	application/json	date:Sat,%2030%20Jul%202022%2012:41:58%20GMT	http://www.himalayan.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.himalayan.com%2Fclub-activities%2Fhome-theatre%2F	D:/himalyan/himalyan/www.himalayan.com/wp-json/oembed/1.0/embedaac1.json	(from http://www.himalayan.com/club-activities/home-theatre/)
18:12:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Jul%202022%2012:41:59%20GMT	http://www.himalayan.com/?p=373	D:/himalyan/himalyan/www.himalayan.com/index7080.html	(from http://www.himalayan.com/club-activities/home-theatre/)
18:12:00	2372/2372	---M-Z	200	added ('OK')	text/xml	date:Sat,%2030%20Jul%202022%2012:41:59%20GMT	http://www.himalayan.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.himalayan.com%2Fclub-activities%2Fhome-theatre%2F&format=xml	D:/himalyan/himalyan/www.himalayan.com/wp-json/oembed/1.0/embed1a49	(from http://www.himalayan.com/club-activities/home-theatre/)
18:12:11	165546/165546	---M--	200	added ('OK')	image/jpeg	etag:%225320aa6-286aa-5b3e52ef490bc%22	http://www.himalayan.com/wp-content/uploads/2019/08/CRICKET2.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/CRICKET2.jpg	(from http://www.himalayan.com/club-activities/cricket/)
18:12:22	164094/164094	---M--	200	added ('OK')	image/jpeg	etag:%225320aac-280fe-5b3e52f2c1b9a%22	http://www.himalayan.com/wp-content/uploads/2019/08/CRICKET3.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/CRICKET3.jpg	(from http://www.himalayan.com/club-activities/cricket/)
18:12:32	610809/610809	---M--	200	added ('OK')	image/jpeg	etag:%225321da1-951f9-5a02dcb0db62a%22	http://www.himalayan.com/wp-content/uploads/2019/08/IMG_5340.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/IMG_5340.jpg	(from http://www.himalayan.com/club-activities/cricket/)
18:12:52	182553/182553	---M--	200	added ('OK')	image/jpeg	etag:%225321c10-2c919-5a02dcb0d9ad2%22	http://www.himalayan.com/wp-content/uploads/2019/08/IMG_8396.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/IMG_8396.jpg	(from http://www.himalayan.com/club-activities/home-theatre/)
18:12:53	2292/2292	---MC-	200	added ('OK')	application/json	date:Sat,%2030%20Jul%202022%2012:42:52%20GMT	http://www.himalayan.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.himalayan.com%2Fclub-activities%2Ftable-tennis%2F	D:/himalyan/himalyan/www.himalayan.com/wp-json/oembed/1.0/embed11cb.json	(from http://www.himalayan.com/club-activities/table-tennis/)
18:12:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Jul%202022%2012:42:53%20GMT	http://www.himalayan.com/?p=379	D:/himalyan/himalyan/www.himalayan.com/index60bd.html	(from http://www.himalayan.com/club-activities/table-tennis/)
18:12:54	2387/2387	---M-Z	200	added ('OK')	text/xml	date:Sat,%2030%20Jul%202022%2012:42:53%20GMT	http://www.himalayan.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.himalayan.com%2Fclub-activities%2Ftable-tennis%2F&format=xml	D:/himalyan/himalyan/www.himalayan.com/wp-json/oembed/1.0/embedcc12	(from http://www.himalayan.com/club-activities/table-tennis/)
18:12:56	152356/152356	---M--	200	added ('OK')	image/jpeg	etag:%225321bfb-25324-5a02dcb0d6fda%22	http://www.himalayan.com/wp-content/uploads/2019/08/IMG_8395.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/IMG_8395.jpg	(from http://www.himalayan.com/club-activities/home-theatre/)
18:13:27	190474/190474	---M--	200	added ('OK')	image/jpeg	etag:%225321d06-2e80a-5a02dcb0d9ad2%22	http://www.himalayan.com/wp-content/uploads/2019/08/333.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/333.jpg	(from http://www.himalayan.com/club-activities/table-tennis/)
18:13:30	220009/220009	---M--	200	added ('OK')	image/jpeg	etag:%225321c9e-35b69-5a02dcb0d8f1a%22	http://www.himalayan.com/wp-content/uploads/2019/08/IMG_2221.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/IMG_2221.jpg	(from http://www.himalayan.com/club-activities/table-tennis/)
18:13:52	149315/149315	---M--	200	added ('OK')	image/jpeg	etag:%225321c29-24743-5a02dcb0d6fda%22	http://www.himalayan.com/wp-content/uploads/2019/08/IMG_9994.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/IMG_9994.jpg	(from http://www.himalayan.com/club-activities/table-tennis/)
18:14:00	747485/747485	---M--	200	added ('OK')	image/jpeg	etag:%225321c53-b67dd-5a02dcb0d77aa%22	http://www.himalayan.com/wp-content/uploads/2019/08/IMG_69561.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/IMG_69561.jpg	(from http://www.himalayan.com/club-activities/home-theatre/)
18:14:01	2262/2262	---MC-	200	added ('OK')	application/json	date:Sat,%2030%20Jul%202022%2012:44:00%20GMT	http://www.himalayan.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.himalayan.com%2Fclub-activities%2Fsquash%2F	D:/himalyan/himalyan/www.himalayan.com/wp-json/oembed/1.0/embedbef4.json	(from http://www.himalayan.com/club-activities/squash/)
18:14:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Jul%202022%2012:44:01%20GMT	http://www.himalayan.com/?p=1070	D:/himalyan/himalyan/www.himalayan.com/index327d.html	(from http://www.himalayan.com/club-activities/squash/)
18:14:02	2357/2357	---M-Z	200	added ('OK')	text/xml	date:Sat,%2030%20Jul%202022%2012:44:01%20GMT	http://www.himalayan.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.himalayan.com%2Fclub-activities%2Fsquash%2F&format=xml	D:/himalyan/himalyan/www.himalayan.com/wp-json/oembed/1.0/embed3150	(from http://www.himalayan.com/club-activities/squash/)
18:14:09	465955/465955	---M--	200	added ('OK')	image/jpeg	etag:%225321be6-71c23-5a02dcb0d96ea%22	http://www.himalayan.com/wp-content/uploads/2019/08/Untitled-22.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/Untitled-22.jpg	(from http://www.himalayan.com/club-activities/table-tennis/)
18:14:36	143389/143389	---M--	200	added ('OK')	image/jpeg	etag:%225321ad5-2301d-5a02dcb0d5c52%22	http://www.himalayan.com/wp-content/uploads/2020/01/3Z7A9267.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2020/01/3Z7A9267.jpg	(from http://www.himalayan.com/club-activities/squash/)
18:14:38	179979/179979	---M--	200	added ('OK')	image/jpeg	etag:%225321adc-2bf0b-5a02dcb0d6422%22	http://www.himalayan.com/wp-content/uploads/2020/01/111-1.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2020/01/111-1.jpg	(from http://www.himalayan.com/club-activities/squash/)
18:15:08	2257/2257	---MC-	200	added ('OK')	application/json	date:Sat,%2030%20Jul%202022%2012:45:06%20GMT	http://www.himalayan.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.himalayan.com%2Fclub-activities%2Fmusic%2F	D:/himalyan/himalyan/www.himalayan.com/wp-json/oembed/1.0/embed8414.json	(from http://www.himalayan.com/club-activities/music/)
18:15:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Jul%202022%2012:45:07%20GMT	http://www.himalayan.com/?p=1067	D:/himalyan/himalyan/www.himalayan.com/index1ce2.html	(from http://www.himalayan.com/club-activities/music/)
18:15:09	2352/2352	---M-Z	200	added ('OK')	text/xml	date:Sat,%2030%20Jul%202022%2012:45:07%20GMT	http://www.himalayan.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.himalayan.com%2Fclub-activities%2Fmusic%2F&format=xml	D:/himalyan/himalyan/www.himalayan.com/wp-json/oembed/1.0/embedc6f1	(from http://www.himalayan.com/club-activities/music/)
18:15:11	494199/494199	---M--	200	added ('OK')	application/pdf	etag:%225321d97-78a77-5a02dcb0da2a2%22	http://www.himalayan.com/wp-content/uploads/2019/08/Table%20Tennis%20Playing%20Charges.pdf	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/Table%20Tennis%20Playing%20Charges.pdf	(from http://www.himalayan.com/club-activities/table-tennis/)
18:15:34	360339/360339	---M--	200	added ('OK')	application/pdf	etag:%225321dbd-57f93-5a02dcb0d8362%22	http://www.himalayan.com/wp-content/uploads/2019/08/Squash%20Coaching.pdf	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/Squash%20Coaching.pdf	(from http://www.himalayan.com/club-activities/squash/)
18:15:35	2285/2285	---MC-	200	added ('OK')	application/json	date:Sat,%2030%20Jul%202022%2012:45:34%20GMT	http://www.himalayan.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.himalayan.com%2Ffacilities%2Faccomodation%2F	D:/himalyan/himalyan/www.himalayan.com/wp-json/oembed/1.0/embed7e35.json	(from http://www.himalayan.com/facilities/accomodation/)
18:15:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Jul%202022%2012:45:35%20GMT	http://www.himalayan.com/?p=291	D:/himalyan/himalyan/www.himalayan.com/index820e.html	(from http://www.himalayan.com/facilities/accomodation/)
